SYN ID	SYN POS	SYN	SYN TERMS	CONFIDENCE SCORE	GLOSS
2148788	v	Synset('show.v.01')	"['show', 'demo', 'exhibit', 'present', 'demonstrate']"	1	give an exhibition of to an interested audience
2152504	v	Synset('scan.v.01')	['scan']	1	examine minutely or intensely
2155248	v	Synset('sense.v.02')	['sense']	1	detect some circumstance or entity automatically
2157100	v	Synset('produce.v.06')	"['produce', 'bring_on', 'bring_out']"	1	bring onto the market or release
2161330	v	Synset('scintillate.v.04')	['scintillate']	1	physics: fluoresce momentarily when struck by a charged particle or high-energy photon
2167052	v	Synset('eye.v.01')	"['eye', 'eyeball']"	1	look at
2170427	v	Synset('attend.v.05')	"['attend', 'hang', 'advert', 'pay_heed', 'give_ear']"	1	give heed (to)
2171664	v	Synset('whine.v.03')	"['whine', 'squeak', 'screech', 'creak', 'screak', 'skreak']"	1	"make a high-pitched, screeching noise"
2173336	v	Synset('scream.v.03')	['scream']	1	"make a loud, piercing sound"
2175958	v	Synset('resonate.v.01')	"['resonate', 'vibrate']"	1	sound with resonance
2177976	v	Synset('gurgle.v.02')	['gurgle']	1	make sounds similar to gurgling water
2178709	v	Synset('ping.v.03')	['ping']	1	make a short high-pitched sound
2178866	v	Synset('pink.v.02')	"['pink', 'ping', 'knock']"	1	sound like a car engine that is firing too early
2182851	v	Synset('snap.v.06')	"['snap', 'crack']"	1	make a sharp sound
2184163	v	Synset('consonate.v.01')	['consonate']	1	sound in sympathy
2187171	v	Synset('bleep.v.01')	['bleep']	1	emit a single short high-pitched signal
2187320	v	Synset('rumble.v.01')	"['rumble', 'grumble']"	1	make a low noise
2195852	v	Synset('honey.v.01')	['honey']	1	sweeten with honey
2196378	v	Synset('sugarcoat.v.01')	"['sugarcoat', 'glaze', 'candy']"	1	"coat with something sweet, such as a hard sugar glaze"
2196540	v	Synset('mull.v.02')	['mull']	1	heat with sugar and spices to make a hot drink
2198973	v	Synset('see_through.v.02')	['see_through']	1	perceive the true nature of
2207206	v	Synset('buy.v.01')	"['buy', 'purchase']"	1	obtain by purchase; acquire by means of a financial transaction
2209936	v	Synset('take.v.20')	"['take', 'accept']"	1	make use of or accept for some purpose
2210622	v	Synset('accept.v.09')	['accept']	1	"receive (a report) officially, as from a committee"
2218173	v	Synset('collect.v.02')	"['collect', 'take_in']"	1	call for and obtain payment of
2225739	v	Synset('stint.v.02')	"['stint', 'skimp', 'scant']"	1	supply sparingly and with restricted quantities
2236124	v	Synset('accept.v.02')	"['accept', 'take', 'have']"	1	receive willingly something given or offered
2237338	v	Synset('refuse.v.02')	"['refuse', 'reject', 'pass_up', 'turn_down', 'decline']"	1	refuse to accept
2243758	v	Synset('syndicate.v.03')	['syndicate']	1	"sell articles, television programs, or photos to several publications or independent broadcasting stations"
2244426	v	Synset('foist_off.v.01')	"['foist_off', 'palm_off', 'fob_off']"	1	"sell as genuine, sell with the intention to deceive"
2258487	v	Synset('truncate.v.01')	['truncate']	1	replace a corner by a plane
2259829	v	Synset('dicker.v.01')	"['dicker', 'bargain']"	1	negotiate the terms of an exchange
2260959	v	Synset('arbitrage.v.01')	['arbitrage']	1	"practice arbitrage, as in the stock market"
2263027	v	Synset('donate.v.01')	['donate']	1	give to a charity or good cause
2271490	v	Synset('roll_over.v.03')	['roll_over']	1	re-invest (a previous investment) into a similar fund or security
2275152	v	Synset('raid.v.03')	['raid']	1	take over (a company) by buying a controlling interest of its stock
2280132	v	Synset('conserve.v.02')	"['conserve', 'preserve', 'maintain', 'keep_up']"	1	"keep in safety and protect from harm, decay, loss, or destruction"
2290461	v	Synset('profit.v.01')	"['profit', 'gain', 'benefit']"	1	derive a benefit from
2290956	v	Synset('benefit.v.02')	"['benefit', 'do_good']"	1	be beneficial for
2291135	v	Synset('agree.v.06')	['agree']	1	be agreeable or suitable
2293732	v	Synset('bail.v.02')	['bail']	1	deliver something in trust to somebody for a special purpose and for a limited period
2295979	v	Synset('communalize.v.01')	"['communalize', 'communalise']"	1	make something the property of the commune or community
2309008	v	Synset('combine.v.04')	['combine']	1	add together from different sources
2310855	v	Synset('deposit.v.02')	"['deposit', 'bank']"	1	put into a bank account
2324182	v	Synset('lend.v.02')	"['lend', 'loan']"	1	give temporarily; let have for a limited time
2326795	v	Synset('antique.v.01')	['antique']	1	shop for antiques
2331326	v	Synset('air-cool.v.01')	"['air-cool', 'air-condition']"	1	equip with an apparatus for controlling the humidity and temperature
2331575	v	Synset('air-condition.v.01')	['air-condition']	1	control the humidity and temperature of
2333358	v	Synset('heat.v.02')	['heat']	1	provide with heat
2334595	v	Synset('ramp.v.02')	['ramp']	1	furnish with a ramp
2344381	v	Synset('reward.v.03')	"['reward', 'repay', 'pay_back']"	1	act or give recompense in recognition of someone's behavior or actions
2346895	v	Synset('adopt.v.01')	"['adopt', 'follow', 'espouse']"	1	"choose and follow; as of theories, ideas, policies, strategies or plans"
2349212	v	Synset('entrust.v.01')	"['entrust', 'intrust', 'trust', 'confide', 'commit']"	1	confer a trust upon
2351737	v	Synset('mortgage.v.01')	['mortgage']	1	put up as security or collateral
2354287	v	Synset('joint.v.02')	"['joint', 'articulate']"	1	provide with a joint
2365936	v	Synset('kern.v.02')	['kern']	1	remove a portion of space between (adjacent letters)
2370987	v	Synset('deal.v.03')	['deal']	1	take action with respect to (someone or something)
2374572	v	Synset('backslap.v.01')	['backslap']	1	display excessive cordiality (towards)
2377520	v	Synset('marginalize.v.01')	"['marginalize', 'marginalise']"	1	"relegate to a lower or outer edge, as of specific groups of people"
2378950	v	Synset('backfire.v.01')	"['backfire', 'backlash', 'recoil']"	1	come back to the originator of an action with an undesired effect
2380571	v	Synset('pension_off.v.01')	['pension_off']	1	let go from employment with an attractive pension
2384275	v	Synset('induct.v.01')	"['induct', 'invest', 'seat']"	1	place ceremoniously or formally in an office or position
2386012	v	Synset('ordain.v.02')	"['ordain', 'consecrate', 'ordinate', 'order']"	1	appoint to a clerical posts
2386845	v	Synset('socialize.v.02')	"['socialize', 'socialise']"	1	train for a social environment
2388950	v	Synset('socialize.v.01')	"['socialize', 'socialise']"	1	take part in social activities; interact with others
2389815	v	Synset('swing.v.11')	"['swing', 'get_around']"	1	be a social swinger; socialize a lot
2389927	v	Synset('fraternize.v.01')	"['fraternize', 'fraternise']"	1	"be on friendly terms with someone, as if with a brother, especially with an enemy"
2390470	v	Synset('initiate.v.03')	"['initiate', 'induct']"	1	"accept people into an exclusive society or group, usually with some rite"
2398956	v	Synset('lionize.v.01')	"['lionize', 'lionise', 'celebrate']"	1	assign great social importance to
2399185	v	Synset('knight.v.01')	"['knight', 'dub']"	1	raise (someone) to knighthood
2400037	v	Synset('prefer.v.03')	"['prefer', 'favor', 'favour']"	1	promote over another
2400760	v	Synset('elect.v.01')	['elect']	1	select by a vote for an office or membership
2406585	v	Synset('succeed.v.02')	"['succeed', 'come_after', 'follow']"	1	be the successor (of)
2409148	v	Synset('overwork.v.02')	"['overwork', 'exploit']"	1	work excessively hard
2413480	v	Synset('work.v.01')	['work']	1	exert oneself by doing mental or physical work for a purpose or out of necessity
2416278	v	Synset('collaborate.v.01')	"['collaborate', 'join_forces', 'cooperate', 'get_together']"	1	work together on a common enterprise of project
2428924	v	Synset('meet.v.07')	"['meet', 'gather', 'assemble', 'forgather', 'foregather']"	1	collect in one place
2429682	v	Synset('caucus.v.01')	['caucus']	1	meet to select a candidate or promote a policy
2430191	v	Synset('ally.v.01')	['ally']	1	"become an ally or associate, as by a treaty or marriage"
2431320	v	Synset('separate.v.08')	"['separate', 'part', 'split_up', 'split', 'break', 'break_up']"	1	discontinue an association or relation; go different ways
2432530	v	Synset('organize.v.02')	"['organize', 'organise']"	1	cause to be structured or ordered or operating according to some principle or idea
2433767	v	Synset('collectivize.v.01')	"['collectivize', 'collectivise']"	1	bring under collective control; of farms and industrial enterprises
2435311	v	Synset('affiliate.v.02')	['affiliate']	1	join in an affiliation
2436140	v	Synset('disorganize.v.01')	"['disorganize', 'disorganise']"	1	remove the organization from
2436349	v	Synset('manage.v.02')	"['manage', 'deal', 'care', 'handle']"	1	"be in charge of, act on, or dispose of"
2437905	v	Synset('coordinate.v.02')	['coordinate']	1	"bring into common action, movement, or condition"
2438228	v	Synset('coordinate.v.03')	['coordinate']	1	be co-ordinated
2442205	v	Synset('govern.v.02')	['govern']	1	direct or strongly influence the behavior of
2442737	v	Synset('harness.v.03')	"['harness', 'rein_in', 'draw_rein', 'rein']"	1	control and direct with or as if by reins
2443049	v	Synset('oversee.v.01')	"['oversee', 'supervise', 'superintend', 'manage']"	1	watch and direct
2443849	v	Synset('operate.v.01')	"['operate', 'run']"	1	"direct or control; projects, businesses, etc."
2445509	v	Synset('conduct.v.01')	"['conduct', 'carry_on', 'deal']"	1	direct the course of; manage or control
2453692	v	Synset('privilege.v.01')	"['privilege', 'favor', 'favour']"	1	bestow a privilege upon
2457233	v	Synset('respect.v.02')	"['respect', 'honor', 'honour', 'abide_by', 'observe']"	1	show respect towards
2459633	v	Synset('home.v.01')	['home']	1	"provide with, or send to, a home"
2461314	v	Synset('vote.v.01')	['vote']	1	express one's preference for a candidate or for a measure or resolution; cast a vote
2462580	v	Synset('vote.v.02')	['vote']	1	express one's choice or preference by vote
2464725	v	Synset('favor.v.03')	"['favor', 'favour']"	1	treat gently or carefully
2465145	v	Synset('co-sign.v.01')	"['co-sign', 'cosign']"	1	sign jointly
2465297	v	Synset('probate.v.02')	['probate']	1	establish the legal validity of (wills and other documents)
2470175	v	Synset('consociate.v.01')	"['consociate', 'associate']"	1	bring or come into association or action
2472223	v	Synset('list.v.02')	['list']	1	include in a list
2472958	v	Synset('cross-index.v.01')	['cross-index']	1	make an index that refers from one point to the next
2475401	v	Synset('commission.v.01')	['commission']	1	put into commission; equip for service; of ships
2486932	v	Synset('meet.v.02')	"['meet', 'get_together']"	1	get together socially or for a specific purpose
2487573	v	Synset('visit.v.03')	"['visit', 'call_in', 'call']"	1	pay a brief visit
2488488	v	Synset('see.v.12')	['see']	1	go to see for a social visit
2488834	v	Synset('marry.v.01')	"['marry', 'get_married', 'wed', 'conjoin', 'hook_up_with', 'get_hitched_with', 'espouse']"	1	take in marriage
2489456	v	Synset('marry.v.02')	"['marry', 'wed', 'tie', 'splice']"	1	perform a marriage ceremony
2490090	v	Synset('intermarry.v.01')	['intermarry']	1	"marry within the same ethnic, social, or family group"
2490877	v	Synset('celebrate.v.02')	"['celebrate', 'fete']"	1	have a celebration
2491262	v	Synset('jubilate.v.01')	['jubilate']	1	celebrate a jubilee
2491851	v	Synset('party.v.01')	['party']	1	have or participate in a party
2492362	v	Synset('amuse.v.01')	"['amuse', 'divert', 'disport']"	1	"occupy in an agreeable, entertaining or pleasant fashion"
2496185	v	Synset('trap.v.01')	"['trap', 'pin_down']"	1	place in a confining or embarrassing position
2501159	v	Synset('rehear.v.01')	"['rehear', 'retry']"	1	hear or try a court case anew
2501278	v	Synset('judge.v.05')	"['judge', 'adjudicate', 'try']"	1	put on trial or hear a case and sit as the judge at the trial of
2504562	v	Synset('coerce.v.01')	"['coerce', 'hale', 'squeeze', 'pressure', 'force']"	1	"to cause to do through pressure or necessity, by physical, moral or intellectual means :""She forced him to take a job in the city"""
2506546	v	Synset('compel.v.01')	"['compel', 'oblige', 'obligate']"	1	force somebody to do something
2508977	v	Synset('taboo.v.01')	['taboo']	1	declare as sacred and forbidden
2512305	v	Synset('discriminate.v.02')	"['discriminate', 'separate', 'single_out']"	1	treat differently on the basis of sex or race
2512808	v	Synset('stratify.v.01')	['stratify']	1	divide society into social classes or castes
2513048	v	Synset('stratify.v.03')	['stratify']	1	"develop different social levels, classes, or castes"
2513268	v	Synset('advantage.v.01')	['advantage']	1	give an advantage to
2517443	v	Synset('fall_from_grace.v.01')	['fall_from_grace']	1	revert back to bad behavior after a period of good behavior
2518161	v	Synset('behave.v.02')	"['behave', 'acquit', 'bear', 'deport', 'conduct', 'comport', 'carry']"	1	behave in a certain manner
2519183	v	Synset('pose.v.04')	"['pose', 'posture']"	1	behave affectedly or unnaturally in order to impress others
2519494	v	Synset('attitudinize.v.01')	"['attitudinize', 'attitudinise']"	1	assume certain affected attitudes
2519666	v	Synset('behave.v.03')	"['behave', 'comport']"	1	behave well or properly
2526085	v	Synset('achieve.v.01')	"['achieve', 'accomplish', 'attain', 'reach']"	1	to gain with effort
2534761	v	Synset('court.v.03')	['court']	1	engage in social activities leading to marriage
2534936	v	Synset('woo.v.01')	"['woo', 'court']"	1	seek someone's favor
2535716	v	Synset('break.v.18')	"['break', 'break_away']"	1	interrupt a continued activity
2538086	v	Synset('bind.v.02')	"['bind', 'tie', 'attach', 'bond']"	1	create social or emotional ties
2541251	v	Synset('service.v.01')	"['service', 'serve']"	1	be used by; as of a utility
2542280	v	Synset('comply.v.01')	"['comply', 'follow', 'abide_by']"	1	"act in accordance with someone's rules, commands, or wishes"
2542795	v	Synset('obey.v.01')	['obey']	1	be obedient to
2544348	v	Synset('gamble.v.01')	"['gamble', 'chance', 'risk', 'hazard', 'take_chances', 'adventure', 'run_a_risk', 'take_a_chance']"	1	take a risk in the hope of a favorable outcome
2546075	v	Synset('honor.v.01')	"['honor', 'honour', 'reward']"	1	bestow honor or rewards upon
2546876	v	Synset('ennoble.v.01')	"['ennoble', 'dignify']"	1	confer dignity or honor upon
2552163	v	Synset('rehabilitate.v.01')	['rehabilitate']	1	"help to readapt, as to a former state of health or good repute"
2552449	v	Synset('restore.v.01')	"['restore', 'reconstruct']"	1	return to its original or usable and functioning condition
2552829	v	Synset('rehabilitate.v.03')	['rehabilitate']	1	restore to a state of good condition or operation
2556126	v	Synset('support.v.01')	"['support', 'back_up']"	1	"give moral or psychological support, aid, or courage to"
2556729	v	Synset('undergird.v.01')	['undergird']	1	lend moral support to
2565687	v	Synset('sin.v.01')	"['sin', 'transgress', 'trespass']"	1	commit a sin; violate a law of God or a moral law
2575536	v	Synset('shill.v.01')	['shill']	1	act as a shill
2576349	v	Synset('fool.v.01')	"['fool', 'gull', 'befool']"	1	make a fool or dupe of
2576790	v	Synset('two-time.v.01')	['two-time']	1	carry on a romantic relationship with two people at the same time
2578510	v	Synset('observe.v.06')	"['observe', 'celebrate', 'keep']"	1	behave as expected during of holidays or rites
2579447	v	Synset('corrupt.v.01')	"['corrupt', 'pervert', 'subvert', 'demoralize', 'demoralise', 'debauch', 'debase', 'profane', 'vitiate', 'deprave', 'misdirect']"	0.6	corrupt morally or by intemperance or sensuality
2582615	v	Synset('perpetrate.v.01')	"['perpetrate', 'commit', 'pull']"	1	"perform an act, usually with a negative connotation"
