SYN ID	SYN POS	SYN	SYN TERMS	CONFIDENCE SCORE	GLOSS
474492	v	Synset('refine.v.04')	['refine', 'rectify']	-1.000	reduce to a fine, unmixed, or pure state; separate from extraneous matter or cleanse from impurities
474994	v	Synset('precipitate.v.02')	['precipitate']	-1.000	separate as a fine suspension of solid particles
475183	v	Synset('purify.v.01')	['purify', 'sublimate', 'make_pure', 'distill']	-1.000	remove impurities from, increase the concentration of, and separate through the process of distillation
492706	v	Synset('pollute.v.01')	['pollute', 'foul', 'contaminate']	-1.000	make impure
494613	v	Synset('segregate.v.03')	['segregate']	-1.000	separate or isolate (one thing) from another and place in a group apart from others
501896	v	Synset('cleanse.v.02')	['cleanse']	-1.000	purge of an ideology, bad thoughts, or sins
536921	v	Synset('superannuate.v.04')	['superannuate']	-1.000	retire or become ineligible because of old age or infirmity
537050	v	Synset('superannuate.v.03')	['superannuate']	-1.000	become obsolete
547802	v	Synset('immaterialize.v.01')	['immaterialize', 'immaterialise', 'unsubstantialize', 'unsubstantialise']	-1.000	render immaterial or incorporeal
554468	v	Synset('sanitize.v.02')	['sanitize', 'sanitise']	-1.000	make less offensive or more acceptable by removing objectionable features
559390	v	Synset('crush.v.08')	['crush']	-1.000	become injured, broken, or distorted by pressure
560391	v	Synset('leap.v.02')	['leap', 'jump']	-1.000	pass abruptly from one state or topic to another
567291	v	Synset('bind.v.09')	['bind']	-1.000	form a chemical bond with
567604	v	Synset('disharmonize.v.01')	['disharmonize', 'dissonate']	-0.333	cause to sound harsh and unpleasant
599434	v	Synset('get_the_goods.v.01')	['get_the_goods']	-1.000	discover some bad or hidden information about
604347	v	Synset('roughhouse.v.01')	['roughhouse']	-1.000	engage in rough or disorderly play
614057	v	Synset('abandon.v.05')	['abandon', 'forsake', 'desolate', 'desert']	-1.000	leave someone who needs or counts on you; leave in the lurch
617413	v	Synset('slight.v.01')	['slight', 'cold-shoulder']	-1.000	pay no attention to, disrespect
642098	v	Synset('divide.v.02')	['divide', 'fraction']	-1.000	perform a division
643473	v	Synset('analyze.v.02')	['analyze', 'analyse', 'break_down', 'dissect', 'take_apart']	-1.000	make a mathematical, chemical, or grammatical analysis of; break down into components or essential features
644583	v	Synset('analyze.v.01')	['analyze', 'analyse', 'study', 'examine', 'canvass', 'canvas']	-1.000	consider in detail and subject to an analysis in order to discover essential features or meaning
646542	v	Synset('survey.v.01')	['survey', 'appraise']	-1.000	consider in a comprehensive way
650016	v	Synset('discriminate.v.01')	['discriminate', 'know_apart']	-1.000	recognize or perceive the difference
651298	v	Synset('bristle.v.04')	['bristle']	-1.000	react in an offended or angry manner
655378	v	Synset('isolate.v.04')	['isolate']	-1.000	separate (experiences) from the emotions relating to them
661480	v	Synset('severalize.v.01')	['severalize', 'severalise']	-1.000	distinguish or separate
666886	v	Synset('negate.v.03')	['negate', 'contradict']	-1.000	prove negative; show to be false
667424	v	Synset('disprove.v.01')	['disprove', 'confute']	-1.000	prove to be false
667747	v	Synset('refute.v.02')	['refute', 'rebut', 'controvert']	-1.000	prove to be false or incorrect
667942	v	Synset('falsify.v.03')	['falsify']	-1.000	prove false
668099	v	Synset('digest.v.03')	['digest', 'endure', 'stick_out', 'stomach', 'bear', 'stand', 'tolerate', 'support', 'brook', 'abide', 'suffer', 'put_up']	-1.000	put up with something or somebody unpleasant
670261	v	Synset('evaluate.v.02')	['evaluate', 'pass_judgment', 'judge']	-1.000	form a critical opinion of
672277	v	Synset('judge.v.01')	['judge']	-1.000	determine the result of (a competition)
672433	v	Synset('estimate.v.01')	['estimate', 'gauge', 'approximate', 'guess', 'judge']	-1.000	judge tentatively or form an estimate of (quantities or time)
674340	v	Synset('disapprove.v.01')	['disapprove']	-1.000	consider bad or wrong
675768	v	Synset('sieve.v.04')	['sieve', 'sift']	-1.000	distinguish and separate out
677544	v	Synset('sieve_out.v.01')	['sieve_out', 'pick_over']	-1.000	separate or remove
681125	v	Synset('indispose.v.01')	['indispose', 'disincline']	-1.000	make unwilling
684507	v	Synset('misbelieve.v.01')	['misbelieve']	-1.000	hold a false or unorthodox belief
684645	v	Synset('disbelieve.v.01')	['disbelieve', 'discredit']	-1.000	reject as false; refuse to accept
687926	v	Synset('distrust.v.01')	['distrust', 'mistrust', 'suspect']	-1.000	regard as untrustworthy; regard with suspicion; have no faith or confidence in
692907	v	Synset('idealize.v.01')	['idealize', 'idealise']	-1.000	consider or render as ideal
694641	v	Synset('disrespect.v.02')	['disrespect', 'disesteem']	-1.000	have little or no respect for; hold in contempt
696700	v	Synset('review.v.03')	['review', 'go_over', 'survey']	-1.000	hold a review (of troops)
703184	v	Synset('jinx.v.02')	['jinx']	-1.000	foredoom to failure
706975	v	Synset('conspire.v.01')	['conspire', 'cabal', 'complot', 'conjure', 'machinate']	-1.000	engage in plotting or enter into a conspiracy, swear together
707624	v	Synset('conspire.v.02')	['conspire', 'collude']	-1.000	act in unison or agreement and in secret towards a deceitful or illegal purpose
714273	v	Synset('decouple.v.02')	['decouple', 'dissociate']	-1.000	regard as unconnected
726784	v	Synset('impute.v.02')	['impute']	-1.000	attribute (responsibility or fault) to a cause or source
730499	v	Synset('demarcate.v.01')	['demarcate']	-1.000	separate clearly, as if by boundaries
735571	v	Synset('arrange.v.07')	['arrange', 'set_up', 'put', 'order']	-1.000	arrange thoughts, ideas, temporal events
737656	v	Synset('seize.v.07')	['seize', 'clutch', 'get_hold_of']	-1.000	affect
748084	v	Synset('stick.v.15')	['stick', 'sting']	-1.000	saddle with something disagreeable or disadvantageous
748282	v	Synset('inflict.v.01')	['inflict', 'bring_down', 'visit', 'impose']	-1.000	impose something unpleasant
757856	v	Synset('apostatize.v.01')	['apostatize', 'apostatise', 'tergiversate']	-1.000	abandon one's beliefs or allegiances
760956	v	Synset('intercede.v.01')	['intercede', 'mediate', 'intermediate', 'liaise', 'arbitrate']	-0.333	act between parties with a view to reconciling differences
770141	v	Synset('dissuade.v.01')	['dissuade', 'deter']	-1.000	turn away from by persuasion
780575	v	Synset('digress.v.01')	['digress', 'stray', 'divagate', 'wander']	-1.000	lose clarity or turn aside especially from the main subject of attention or course of argument in writing, thinking, or speaking
783246	v	Synset('seduce.v.02')	['seduce']	-1.000	lure or entice away from duty, principles, or proper conduct
784874	v	Synset('pry.v.02')	['pry']	-1.000	be nosey
798539	v	Synset('rebuff.v.01')	['rebuff', 'snub', 'repel']	-1.000	reject outright and bluntly
801782	v	Synset('scoff.v.02')	['scoff', 'flout']	-1.000	treat with contemptuous disregard
804653	v	Synset('dissent.v.01')	['dissent']	-1.000	withhold assent
804802	v	Synset('disagree.v.01')	['disagree', 'differ', 'dissent', 'take_issue']	-1.000	be of different opinions
807461	v	Synset('object.v.01')	['object']	-1.000	express or raise an objection or protest or criticism or express dissent
809654	v	Synset('hedge.v.01')	['hedge', 'fudge', 'evade', 'put_off', 'circumvent', 'parry', 'elude', 'skirt', 'dodge', 'duck', 'sidestep']	-0.333	avoid or try to avoid fulfilling, answering, or performing (duties, questions, or issues)
810557	v	Synset('miss.v.09')	['miss', 'escape']	-1.000	fail to experience
810729	v	Synset('get_off.v.05')	['get_off', 'get_away', 'get_by', 'get_out', 'escape']	-1.000	escape potentially unpleasant consequences; get away with a forbidden action
811171	v	Synset('bypass.v.01')	['bypass', 'short-circuit', 'go_around', 'get_around']	-1.000	avoid something unpleasant or laborious
811995	v	Synset('shy_away_from.v.01')	['shy_away_from']	-1.000	avoid having to deal with some unpleasant task
814458	v	Synset('blaspheme.v.02')	['blaspheme']	-1.000	speak of in an irreverent or impious manner
815379	v	Synset('counter.v.01')	['counter']	-1.000	speak in response
816353	v	Synset('retort.v.01')	['retort', 'come_back', 'repay', 'return', 'riposte', 'rejoin']	-1.000	answer back
816828	v	Synset('repudiate.v.04')	['repudiate']	-1.000	reject as untrue, unfounded, or unjust
818135	v	Synset('superannuate.v.02')	['superannuate']	-1.000	declare to be obsolete
823669	v	Synset('reprimand.v.01')	['reprimand', 'censure', 'criminate']	-1.000	rebuke formally
826509	v	Synset('knock.v.06')	['knock', 'criticize', 'criticise', 'pick_apart']	-1.000	find fault with; express criticism of; point out real or perceived flaws
827158	v	Synset('animadvert.v.02')	['animadvert']	-1.000	express blame or censure or make a harshly critical remark
827302	v	Synset('belabor.v.02')	['belabor', 'belabour']	-1.000	attack verbally with harsh criticism
834009	v	Synset('misinform.v.01')	['misinform', 'mislead']	-1.000	give false or misleading information to
834745	v	Synset('perjure.v.01')	['perjure']	-1.000	knowingly tell an untruth in a legal court and render oneself guilty of perjury
834943	v	Synset('suborn.v.03')	['suborn']	-1.000	induce to commit perjury or give false testimony
835158	v	Synset('suborn.v.02')	['suborn']	-1.000	procure (false testimony or perjury)
835903	v	Synset('falsify.v.01')	['falsify', 'distort', 'garble', 'warp']	-0.500	make false by mutilation or addition; as of a message or story
837133	v	Synset('color.v.05')	['color', 'colour', 'gloss']	-1.000	give a deceptive explanation or excuse for
837617	v	Synset('masquerade.v.02')	['masquerade']	-1.000	pretend to be someone or something that you are not
838043	v	Synset('feign.v.01')	['feign', 'sham', 'pretend', 'affect', 'dissemble']	-1.000	make believe with the intent to deceive
841986	v	Synset('denounce.v.04')	['denounce', 'tell_on', 'betray', 'give_away', 'rat', 'grass', 'shit', 'shop', 'snitch', 'stag']	-1.000	give away information about somebody
842538	v	Synset('blame.v.01')	['blame', 'fault']	-1.000	put or pin the blame on
842772	v	Synset('blame.v.02')	['blame', 'find_fault', 'pick']	-1.000	harass with constant criticism
845299	v	Synset('abuse.v.03')	['abuse', 'clapperclaw', 'blackguard', 'shout']	-1.000	use foul or abusive language towards
846218	v	Synset('nitpick.v.01')	['nitpick']	-1.000	be overly critical; criticize minor details
847683	v	Synset('libel.v.01')	['libel']	-1.000	print slanderous statements against
848169	v	Synset('badmouth.v.01')	['badmouth', 'malign', 'traduce', 'drag_through_the_mud']	-1.000	speak unfavorably about
848420	v	Synset('diss.v.01')	['diss', 'insult', 'affront']	-1.000	treat, mention, or speak to rudely
851100	v	Synset('pull_the_leg_of.v.01')	['pull_the_leg_of', 'kid']	-1.000	tell false information to for fun
852922	v	Synset('deride.v.01')	['deride']	-1.000	treat or speak of with contempt
853195	v	Synset('debunk.v.01')	['debunk', 'expose']	-1.000	expose while ridiculing; especially of pretentious or false claims and ideas
854420	v	Synset('deceive.v.02')	['deceive', 'betray', 'lead_astray']	-1.000	cause someone to believe an untruth
855512	v	Synset('review.v.02')	['review', 'critique']	-1.000	appraise critically
868009	v	Synset('impugn.v.01')	['impugn']	-1.000	attack as false or wrong
876104	v	Synset('misadvise.v.01')	['misadvise', 'misguide']	-1.000	give bad advice to
880227	v	Synset('flatter.v.01')	['flatter', 'blandish']	-1.000	praise somewhat dishonestly
885082	v	Synset('article.v.01')	['article']	-1.000	bind by a contract; especially for a training period
890855	v	Synset('doom.v.03')	['doom']	-1.000	make certain of the failure or destruction of
893167	v	Synset('excuse.v.06')	['excuse', 'condone']	-1.000	excuse, overlook, or make allowances for; be lenient with
893435	v	Synset('excuse.v.03')	['excuse', 'explain']	-1.000	serve as a reason or cause or justification of
893741	v	Synset('alibi.v.01')	['alibi']	-1.000	exonerate by means of an alibi
894738	v	Synset('apologize.v.02')	['apologize', 'apologise', 'excuse', 'justify', 'rationalize', 'rationalise']	-1.000	defend, explain, clear away, or make excuses for by reasoning
898918	v	Synset('congee.v.02')	['congee', 'conge']	-1.000	perform a ceremonious bow
904878	v	Synset('whitewash.v.03')	['whitewash']	-1.000	exonerate by means of a perfunctory investigation or through biased presentation of data
